WASH1957,not_what_these_hands_have_done_bonar,"Worship and Service Hymnal: For Church, School, and Home",1957,Gender Neutral,"1 Not what these hands have done

Can save this guilty soul;

Not what this toiling flesh has borne

Can make my spirit whole.


2 Not what I feel or do

Can give me peace with God;

Not all my prayers and sighs and tears

Can bear my awful load.


3 Thy work alone, O Christ,

Can ease this weight of sin;

Thy blood alone, O Lamb of God,

Can give me peace within.


4 Thy love to me, O God,

Not mine, O Lord to Thee,

Can rid me of this dark unrest

And set my spirit free.


5 Thy grace alone, O God,

To me can pardon speak;

Thy power alone, O Son of God,

Can this sore bondage break.


6 I bless the Christ of God;

I rest on love divine;

And with unfaltering lip and heart,

I call this Savior mine.


Amen."
NCH1929,not_what_these_hands_have_done_bonar,The New Christian Hymnal,1929,Gender Neutral,"1. Not what my hands have done

Can save my guilty soul;

Not what my toiling flesh has borne

Can make my spirit whole.

Not what I feel or do

Can give me peace with God;

Not all my prayers, and sighs, and tears

Can bear my awful load.


2. Thy grace alone, O God,

To me can pardon speak;

Thy pow'r alone, O Son of God,

Can this sore bondage break.

No other work save Thine,

No other blood will do;

No strength save that which is divine

Can bear me safely through.


3. I bless the Christ of God;

I rest on love divine;

And with unfalt'ring lip and heart

I call this Savior mine.

'Tis He that saveth me,

And freely pardon gives;

I love, because He loveth me;

I live, because He lives.

"
HAGA1895,not_what_these_hands_have_done_bonar,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,Gender Neutral,"1 Not what these hands have done 

Can save this guilty soul; 

Not what this toiling flesh has borne 

Can make my spirit whole.


2 Not what I feel or do 

Can give me peace with God; 

Not all my prayers and sighs and tears 

Can bear my awful load. 


3 Thy work alone, O Christ,

Can ease this weight of sin; 

Thy blood alone, O Lamb of God,

Can give me peace within.


4 Thy love to me, O God,

Not mine, O Lord, to Thee,

Can rid me of this dark unrest,

And set my spirit free.


5 Thy grace alone, O God,

To me can pardon speak;

Thy power alone, O Son of God,

Can this sore bondage break.


6 I bless the Christ of God;

I rest on love Divine;

And with unfaltering lip and heart,

I call this Saviour mine.


Amen."
BHPPD866,now_gird_your_patient_loins_agai,A Book of Hymns for Public and Private Devotion (15th ed.),1866,Non-Archaic,"Now gird your patient loins again,

Your wasting torches trim!

The chief of all the sons of men,

Shall we not welcome him?

Fill all his courts with sacred songs,

And from the temple wall

Wave garlands o&#8217;er the joyful throngs

That crowd his festival!

And still more freshly in the mind

Store up the hopes sublime

Which then were born for all mankind,

So blessed was the time;

And, underneath these hallowed eaves,

A Saviour will be born

In every heart that him receives,

On his triumphal morn.

"
HPEC1917,now_my_soul_thy_voice_upraising,The Church Hymnal: revised and enlarged in accordance with the action of the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892. (Ed. B),1898,Gender Neutral,"1 Now, my soul, thy voice upraising,

Tell in sweet and mournful strain,

How the Crucified enduring

Grief, and wounds, and dying pain,

Freely of His love was offered,

Sinless was for sinners slain.


2 Scourged with unrelenting fury,

For the sins which we deplore,

By His livid stripes He heals us,

Raising us to fall no more;

All our bruises gently soothing,

Binding up the bleeding sore.


3 See! His hands and feet are fastened;

So He makes His people free;

Not a wound whence blood is flowing

But a fount of grace shall be;

Yea, the very nails which nail Him

Nail us also to the tree.


4 Through His heart the spear is piercing,

Though His foes have seen Him die;

Blood and water thence are streaming

In a tide of mystery;

Water from our guilt to cleanse us,

Blood to win us crowns on high.


5 Jesu, may those precious fountains

Drink to thirsting souls afford:

Let them be our present healing,

And at length our great reward;

So a ransomed world shall ever

Praise Thee, its redeeming Lord.


Amen.


"
HRGC1892,now_my_soul_thy_voice_upraising,"The Hymnal, Revised and Enlarged, as adopted by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1892",1894,Gender Neutral,"1 Now, my soul, thy voice upraising,

Tell in sweet and mournful strain,

How the Crucified enduring

Grief, and wounds, and dying pain,

Freely of His love was offered,

Sinless was for sinners slain.


2 Scourged with unrelenting fury,

For the sins which we deplore,

By His livid stripes He heals us,

Raising us to fall no more;

All our bruises gently soothing,

Binding up the bleeding sore.


3 See! His hands and feet are fastened;

So He makes His people free;

Not a wound whence blood is flowing

But a fount of grace shall be;

Yea, the very nails which nail Him

Nail us also to the tree.


4 Through His heart the spear is piercing,

Though His foes have seen Him die;

Blood and water thence are streaming

In a tide of mystery;

Water from our guilt to cleanse us,

Blood to win us crowns on high.


5 Jesu, may those precious fountains

Drink to thirsting souls afford:

Let them be our present healing,

And at length our great reward;

So a ransomed world shall ever

Praise Thee, its redeeming Lord.


Amen.


"
HPEC1871,now_my_soul_thy_voice_upraising,Hymnal: according to the use of the Protestant Episcopal Church in the United States of America,1871,Gender Neutral,"1 Now, my soul, thy voice upraising,

Tell in sweet and mournful strain,

How the Crucified enduring

Grief, and wounds, and dying pain,

Freely of His love was offered,

Sinless was for sinners slain.


2 Scourged with unrelenting fury,

For the sins which we deplore,

By His livid Stripes He heals us,

Raising us to fall no more;

All our bruises gently soothing,

Binding up the bleeding sore.


3 See! His Hands and Feet are fastened;

So He makes His people free;

Not a wound whence Blood is flowing

But a fount of grace shall be;

Yea the very nails which nail Him

Nail us also to the Tree.


4 Through His Heart the spear is piercing,

Though His foes have seen Him die;

Blood and Water thence are streaming

In a tide of mystery,

Water from our guilt to cleanse us,

Blood to win us crowns on high.


5 Jesu, may those precious Fountains

Drink to thirsting souls afford:

Let them be our Cup and Healing,

And at length our full Reward;

So a ransomed world shall ever

Praise Thee its redeeming Lord."
LSB2006,now_that_the_daylight_fills_the_sky,Lutheran Service Book,2006,Gender Neutral,"1 Now that the daylight fills the sky,

We lift our hearts to God on high,

That He, in all we do or say,

Would keep us free from harm today;


2 Would guard our hearts and tongues from strife;

From anger's din would shield our life;

From evil sights would turn our eyes,

And close our ears to vanities.


3 So we, when this new day is gone

And night in turn is drawing on,

With conscience by the world unstained

Shall praise His name for vict'ry gained.


4 ""All praise to You, creator Lord!

All praise to You, eternal Word!

All praise to You, O Spirit wise!""

We sing as daylight fills the skies.


5 To God the Father, heavenly Light,

to Christ, revealed in earthly night,

to God the Holy Ghost we raise

our equal and unceasing praise.

"
EH1982,now_that_the_daylight_fills_the_sky,Hymnal 1982: according to the use of the Episcopal Church,1985,,"1 Now that the daylight fills the sky,

we lift our hearts to God on high,

that he, in all we do or say,

would keep us free from harm this day:


[Verses 2-4 protected by copyright]


5 To God the Father, heavenly Light,

to Christ, revealed in earthly night,

to God the Holy Ghost we raise

our equal and unceasing praise."
EH1982,now_that_the_daylight_fills_the_sky,Hymnal 1982: according to the use of the Episcopal Church,1985,,"1 Now that the daylight fills the sky,

we lift our hearts to God on high,

that he, in all we do or say,

would keep us free from harm this day:


[Verses 2-4 protected by copyright]


5 To God the Father, heavenly Light,

to Christ, revealed in earthly night,

to God the Holy Ghost we raise

our equal and unceasing praise."
BHPPD866,now_that_the_sun_is_beaming_bright,A Book of Hymns for Public and Private Devotion (15th ed.),1866,Gender Neutral,"Now that the sun is beaming bright,

Implore we, bending low,

That He, the uncreated Light,

May guide us as we go.

No sinful word, nor deed of wrong,

Nor thoughts that idly rove,

But simple truth be on our tongue,

And in our hearts be love.

And while the hours in order flow,

Securely keep, O God,

Our hearts, beleaguered by the foe

That tempts our every road.

And grant that to Thine honor, Lord,

Our daily toil may tend;

That we begin it at Thy word,

And in Thy favor end.

"
EH1916,now_that_the_sun_is_gleaming_bright_impl,The Hymnal: as authorized and approved by the General Convention of the Protestant Episcopal Church in the United States of America in the year of our Lord 1916,1916,Gender Neutral,"1 Now that the sun is gleaming bright,

Implore we, bending low,

That He, the uncreated Light

May guide us as we go.


2 No sinful word, nor deed of wrong,

Nor thoughts that idly rove,

But simple truth be on our tongue,

And in our hearts be love.


3 And while the hours in order flow,

O Christ, securely fence

Our gates, beleaguered by the foe,

The gate of every sense.


4 And grant that to Thine honour, Lord,

Our daily toil may tend;

That we begin it at Thy word,

And in Thy favor end.


Amen.


"
ELH,o_blessed_sun_whose_splendor,Evangelical Lutheran Hymnary,1996,,"1 O blessed Sun whose splendor

Dispels the shades of night;

O Jesus, my Defender,

My souls' supreme delight,

Though fortune should bereave me

Of all I love the best,

If Thou Thy love still leave me,

I freely give the rest.


2 I know no life divided,

O Lord of life, from Thee;

In Thee is life provided

For all mankind and me;

I know no death, O Jesus,

Because I live in Thee;

Thy death it is which frees us

From death eternally.


3 Lord, with this truth impress me,

And write it on my heart,

To comfort, cheer, and bless me,

That Thou my Savior art.

Thy love it was which sought me,

Thyself unsought by me,

And for Thy ransom bought me

To live for aye in Thee."
HAGA1895,o_bread_to_pilgrims_give,The Hymnal: published by the Authority of the General Assembly of the Presbyterian Church in the U.S.A.,1895,Gender Neutral,"1 O Bread to pilgrims given,

O Food that angels eat,

O Manna sent from heaven,

For heaven-born natures meet,

Give us, for Thee long pining,

To eat till richly filled;

Till, earth's delights resigning,

Our every wish is stilled.


2 O Water, life-bestowing,

Forth from the Saviour's heart,

A fountain purely flowing,

A fount of love Thou art:

O let us, freely tasting,

Our burning thirst assuage;

Thy sweetness, never wasting,

Avails from age to age.


3 Jesus, this feast receiving,

We Thee unseen adore;

Thy faithful word believing,

We take and doubt no more:

Give us, Thou True and Loving,

On earth to live in Thee;

Then, death the veil removing,

Thy glorious face to see.


Amen.

"
SHEG,o_bride_of_christ_on_high,Songs and Hymns of the Earliest Greek Christian Poets,1876,,"O bride of Christ on high,

Thy Bridegroom glorify!

Always thyself keep pure,

In word and wisdom sure,

That bright with Him all-bright

Thou e'er mayst dwell in light.

Far better spouse is He

Than earthly spouse could be:

Thy union happier far

Than mortal unions are.


In bodily estate

Thou yet didst imitate

The intellectual powers,

Giving to Him thy hours:

And didst acquire on earth

The angels' right of birth.

'Tis ""bind and loose"" below,

Bodies from bodies grow:

Above each stands alone,

Nor loosing there is known.


Of pure existence, they

First bear the ethereal ray,

Spirit and fire: none rests,

Doing great God's behests.

But now wild matter found--

All nature flowing round

With unresisted force--

A mingled intercourse;

But God the flood restrained,

And marriage laws ordained.


But thou hast hence escaped,

And upward thy course shaped;

From matter's base alloy

To spirit's holy joy.

Mind harmonized with mind,

Doth truest pleasure find:

Such harmony is thine,

A harmony divine.

With flesh thou war dost wage,

And helpest God's image:


For thou art God's own breath,

With body yoked till death:

That out of wrestling sore,

At length the battle o'er,

And earth well beaten down,

Thou mayst receive the crown.

To marriage also raise,

But only second praise.

That is for passion given,

This is bright light of heaven:


That founds a pure offspring,

This is self-offering.

This honoured was, we hold,

At seasons marked of old.

To this in Paradise

Lo! Adam testifies:

For this on Sinai's peak

Doth Moses also speak;

128

And Zachary the priest,

Of God's true saints not least,


And whom we hail the rather

As the Forerunner's father.

But marriage hath its need:

Hence springs a holy seed:

And hence the virgin bride,

Honoured at God's own side.

Yet of the flesh it is, and earth,

All earthly from its birth.

When law and shadows ruled,

And we were sometime schooled,


Marriage held sceptre mild,

Yet like a little child.

But when the letter died,

The Spirit was supplied:

For Christ had come and borne

In flesh our woes and scorn:

Had brought Redemption nigh,

And then ascended high:

Christ, sprung from Virgin's womb,

Christ, Conqueror o'er the tomb.

Then continence did rise,

And this base world despise,

Which should its course have mended,

And high with Christ ascended.


Thou journey'st well! but haste!

Behind is fiery waste:

Take to thy steps good heed,

And to the mountain speed.

Cast not one backward glance

On Sodom, lest perchance


Thou, fixed upon the ground,

A pile of salt be found.

In battling with the flesh

Take ever courage fresh,

Neither by terror bent,

Nor over-confident.

Faint not, for He is nigh

Who will all strength supply.


A spark may kindle hell:

Water the flame cloth quell.

Full means to thee are lent

For good self-government.

Let thou the fear of God

Freeze the rebellious blood:

Fasting the flesh control:

Keep watches o'er thy soul,

And pour it forth in prayer:

Such thy true weapons are.

Add tears: and lowly bed,

With reeds or rushes spread:


One constant flame of love

Rising to God above,

And lulling all desire

Which doth not up aspire.

The fallen rise by thee!

The shipwrecked pitied be!

Thyself live out the gale,

Expanding Hope's bright sail.


They fall not who ne'er rise,

But they who try the skies.

Few mount on pinion wings:

Straight course to humbler things.

Fell Lucifer through pride

Angels in heaven reside.

One, traitor, sunk in night:

The eleven are stars of light.


Be pure, be wholly pure,

Of this make ever sure,

Lest thou, by heeding not,

Christ's spotless robe shouldst spot.

Let modest be thine eye:

Thy tongue speak maidenly:

Thy mind not pandering,

Thy foot not wandering:

Nor loud laugh marking thee,

As one we blush to see.


Thy poor and tarnished wear,

Thy unadorn&#232;d hair,

I bonour more than pearls,

Or silken dress, or curls.


Fair flower is modest face,

And paleness is true grace:

And virtues plentiful

Are braid most beautiful.

With paints let others dress

The living God's likeness;

Live tablet they of sin,

And all that's base within.

Whate'er thou hast of beauty,

Die let it all to duty: 

But beauty of the soul--

'Tis God's--it keep thou whole.


Of men, though good they be,

The sight 'twere best thou flee.

Some cheat might thee entrance,

Or be entranced perchance:

Eye now with eye bespangling,

And word with word entangling,

Then cheek with cheek o'erglowing,

And mutual passion flowing.

'Tis well: but not for thee:

Not thine the accursed tree:

The tree of Life thy care;

The serpent's guile beware!


O maiden, hear my word,

Have thou no other lord;

Thy Bridegroom reigns above

And bids thee faithful prove.

133

Thou from the flesh hast fled,

And it to thee is dead,

Why turn to it again,

And make thy work all vain?

That singleness of thine

Is a rare gift divine:

Few they whom it adorns,

As rose among the thorns.

Such grace'tis thine to know:

High o'er the snares below,

By which the wicked fall,

Thou safely passest all.


Lo! one no sooner builds,

And bridal chamber gilds,

Than she with mournful gloom

Forth bears him to the tomb.

Felt one a father's pride?

At once the loved child died.

And oh! the mother's pain

Of travailing in vain!


And jealousy, ah me!

How frightful 'tis to see,

134

When each the other taunts,

Where stolen friendship haunts!


What wormwood and what gall,

Worst recompence of all,

To rear up family,

And then dishonoured be!


One care is thine, one call,

To look to God in all!

But little thou dost need:

That little God will speed.


Shelter and barley cake

Sufficient wealth will make:

Nor shall dire need impart

Keen edge to tempter's dart,

As when Christ, hard bestead,

He bade turn stones to bread.


By thee, however tried,

Be all base gain denied:

Fowls of the air God feeds,

Sure then His saints He heeds.


135

Of oil, if faith prevail,

Thy cruse shall never fail.

By Cherith's desert brook

At the great Prophet look!

To feed him ravens sped:

So too shalt thou be fed!


How Thecla from the flame,

And lions, unscathed came,

Thou know'st: and how great Paul,

Preacher of truth to all,

Bore hunger, thirst, and cold,

Through death's worst forms still bold;

That thou might'st look, O maid,

To God alone for aid,

Who in the wilderness

With food can myriads bless.


Lo! beauty fadeth fast,

Nor will earth's glories last:

Wealth is a failing stream,

And power an empty dream.


But thou, faith's sail unfurled,

Hast fled this erring world,

Steering thy course on high

To realms beyond the sky.

There in the holy shrine

Thou shalt for ever shine:

And there with angels raise

The song of endless praise!


A better portion far

Than sons and daughters are!


But maidens, be ye wise,

And watch with longing eyes,

That when Christ shall return

Your lamps may brightly burn:

That with the Bridegroom ye

May enter in, and see

The beauty and the grace

Of His own dwelling place,

And share in truth and love

The mysteries above.


"
