personID,personName,gender,personYear,deathYear
"Welch_Celene","Celene Welch",F,,
"May_C6","Celeste May",,,
"Bittle_C1","Celestine Bittle",,,
"Stanton_CE1","Celia E. Stanton",F,,
"Reynolds_CM1","Celia M. Reynolds",,,
"Sanford_C1","Celia Sanford",,,
"CentralBaptist1","Central Baptist",,,
"CentralBookConcern1","Central Book Concern",,,
"CentralCommitteeUnitedStudyFor1","Central Committee, United Study Foreign Mission",,,
"CentralConferenceofAmericanRab1","Central Conference of American Rabbis",,,
"CentralMusicCo1","Central Music Co.",U,,
"CentralPublishingHouse1","Central Publishing House",,,
"Central_US","Central Universalist Society (Boston, Mass.)",U,,
"CentralVerlagshausderRefKirche1","Central Verlagshaus der Ref. Kirche in US",,,
"Sirutschko_C1","Centurio Sirutschko",,,
"CenturyCo1","Century Co.",U,,
"Guillet_C1","Cephas Guillet",,,
"Pohlman_CA1","Ch. Aug. Pohlman, 1777-1848",,,
"Frohberger_CG1","Ch. G. Frohberger, 1742-",,,
"Schmidt_CV1","Ch. Von Schmidt",,,
"Park_CH","Chai Hoon Park",M,,
"Brown_CD1","Chalmer D. Brown",,,
"Gabriel_CA1","Chalvar A. Gabriel",,,
"Traylor_C","Champ Traylor",M,,
"Chang1","Chang",,,
"Son_CH","Chang Hee Son",U,,
"Chapin_A1","Chapin",M,,
"McCabe_CC1","Chaplain C. C. McCabe",,,
"ChaplainsPress1","Chaplain's Press",U,,
"ChaplainsOfficeUSAirForce1","Chaplains' Office, U.S. Air Force",,,
"Chappell1","Chappel",,,
"Cooper_Charlene","Charlene Moore Cooper",F,,
"Besaw_CA3","Charles A. Besaw",M,,
"CharlesABesaw1","Charles A. Besaw",M,,
"Fenn_CA1","Charles A. Fenn",F,,
"Finch_CA1","Charles A. Finch",M,,
"Fisher_CA1","Charles A. Fisher",M,,
"Gage_CA1","Charles A. Gage",M,,
"Holmes_CA3","Charles A. Holmes",M,,
"Mack_CA1","Charles A. Mack",M,,
"McConnell_CA1","Charles A. McConnell",M,,
"Moore_CA1","Charles A. Moore",M,,
"Parker_CA1","Charles A. Parker",M,,
"Shreve_CA1","Charles A. Shreve",F,,
"Starr_CA1","Charles A. Starr",M,,
"Tindley_CA11","Charles A. Tindley, Jr.",M,,
"Tipton_CA1","Charles A. Tipton",M,,
"Dickinson_CA3","Charles Albert Dickinson",M,,
"Arnold_C1","Charles Arnold",M,,
"Jones_CA1","Charles Arthur Jones",M,,
"Hilton_CB1","Charles B. Hilton",M,,
"Holmes_CB3","Charles B. Holmes",M,,
"Smith_CB1","Charles B. Smith",M,,
"Wycuff_CB1","Charles B. Wycuff",M,,
"Barth_C4","Charles Barth",M,,
"CharlesBarth1","Charles Barth",M,,
"Batty_C2","Charles Batty",M,,
"Bentley_C4","Charles Bentley",,,
"Bigg_C1","Charles Bigg",M,,
"Blake_C1","Charles Blake",M,,
"Blanchard_C1","Charles Blanchard",M,,
"Boaz_C3","Charles Boaz",M,,
"CharlesBoaz1","Charles Boaz",M,,
"CharlesBowen1","Charles Bowen",M,,
"Boynton_C","Charles Boynton",M,,
"Butler_C1","Charles Butler",M,,
"Carr_CC1","Charles C. Carr",M,,
"Cousins_CC1","Charles C. Cousins",M,,
"Helms_CC1","Charles C. Helms",M,,
"Holmes_CC1","Charles C. Holmes",M,,
"CharlesCLittleJamesBrown1","Charles C. Little & James Brown",,,
"Alexander_CCM1","Charles C. M. Alexander",M,,
"CCMerrill1","Charles C. Merrill",,,
"Nance_CC1","Charles C. Nance",M,,
"Cassell_C1","Charles Cassell",M,,
"chatelanat_c","Charles Châtelanat",M,,
"Christmas_Charles","Charles Christmas",M,,
"Coller_C1","Charles Coller",M,,
"Collier_C1","Charles Collier",M,,
"Pise_CC1","Charles Constantine Pise",M,,
"Conway_C1","Charles Conway",M,,
"Cook_C1","Charles Cook",M,,
"CharlesCrocker1","Charles Crocker",M,,
"Cullis_C1","Charles Cullis",M,,
"Cleveland_CD2","Charles D. Cleveland",,,
"Cooper_CD","Charles D. Cooper",M,,
"Douglass_CD1","Charles D. Douglass",M,,
"Ide_CD1","Charles D. Ide",M,,
"Lewis_CD1","Charles D. Lewis",M,,
"Meigs_CD1","Charles D. Meigs",M,,
"CharlesDStrong1","Charles D. Strong",M,,
"Charles_DSS","Charles De Silver & Sons",U,,
"Denney_C1","Charles Denney",M,,
"Derry_C1","Charles Derry",M,,
"Dickens_C3","Charles Dickens",M,,
"Dingley_C1","Charles Dingley",M,,
"Dyson_C1","Charles Dyson",M,,
"Allen_CE1","Charles E. Allen",M,,
"Clouse_CE1","Charles E. Clouse",M,,
"Durham_CE3","Charles E. Durham",M,,
"Ferguson_CE1","Charles E. Ferguson",M,,
"Follock_CE1","Charles E. Follock",M,,
"Kettle_CE1","Charles E. Kettle",U,,
"CharlesEMerrillCo1","Charles E. Merrill & Co.",U,,
"Moody_CE1","Charles E. Moody",M,,
"Mudie_CE2","Charles E. Mudie",M,,
"Neal_CE3","Charles E. Neal",M,,
"Perkins_CE1","Charles E. Perkins",M,,
"Phipps_CE1","Charles E. Phipps",M,,
"Pilgrim_CE1","Charles E. Pilgrim",M,,
"Pollack_CE1","Charles E. Pollack",M,,
"Smith_CE2","Charles E. Smith",M,,
"Harvey_CEW1","Charles E. W. Harvey",M,,
"Weldon_CE1","Charles E. Weldon",M,,
"York_CE1","Charles E. York",M,,
"Edmunds_C1","Charles Edmunds",M,,
"Pollock_CE5","Charles Edward Pollock",M,,
"Monroe_Charles","Charles F Monroe",M,,
"Allen_CF5","Charles F. Allen",M,,
"Barrett_CF1","Charles F. Barrett",M,,
"Deems_CF2","Charles F. Deems",,,
"Deems_CF3","Charles F. Deems",M,,
"Hoffman_CF1","Charles F. Hoffman",M,,
"Roller_CF1","Charles F. Roller",M,,
"Roper_CF","Charles F. Roper",M,,
"CharlesFaxon1","Charles Faxon",M,,
"Feldman_C1","Charles Feldman",M,,
"Fitch_C1","Charles Fitch",M,,
"CharlesForbesTaylor1","Charles Forbes Taylor",M,,
"Frischmann_C1","Charles Frischmann",M,,
"Fry_C2","Charles Fry",M,,
"Ames_CG1","Charles G. Ames",M,,
"Frischmann_CG4","Charles G. Frischmann",M,,
"Herman_CG1","Charles G. Herman",M,,
"Sommers_C1","Charles G. Sommers",M,,
"Garrett_C1","Charles Garrett",M,,
"Frischmann_CG","Charles George Frischmann",M,,
"Giles_C1","Charles Giles",M,,
"Beede_CG1","Charles Gould Beede",M,,
"Groenendyke_C1","Charles Groenendyke",M,,
"Barlow_CH1","Charles H. Barlow",,,
"Clliott_CH1","Charles H. Clliott",M,,
"Crandall_CH1","Charles H. Crandall",M,,
"Elliott_CH1","Charles H. Elliott",M,,
"Forsythe_CH1","Charles H. Forsythe",M,,
"Hart_CH1","Charles H. Hart",M,,
"Huff_CH1","Charles H. Huff",M,,
"Levermore_CH1","Charles H. Levermore",,,
"Maskell_CH1","Charles H. Maskell",M,,
"Mead_CH3","Charles H. Mead",M,,
"Morse_CH","Charles H. Morse",U,,
"Nicks_CH","Charles H. Nicks, Jr.",M,,
"CharlesHPeirceCo1","Charles H. Peirce & Co.",U,,
"Powell_CH1","Charles H. Powell",M,,
"Richards_CH5","Charles H. Richards",,,
"Rominger_CH1","Charles H. Rominger",M,,
"Halpine_C1","Charles Halpine",M,,
"Hardin_C1","Charles Hardin",M,,
"Richards_CH6","Charles Harold Richards",M,,
"Hatchings_C1","Charles Hatchings",M,,
"Helliwell_C1","Charles Helliwell",M,,
"Raymond_CH1","Charles Henry Raymond",M,,
"Hutcheson_C","Charles Hutcheson",M,,
"Hutchings_C1","Charles Hutchings",M,,
"Hyde_C1","Charles Hyde",M,,
"Cameron_CI1","Charles I. Cameron",M,,
"Junkin_CI1","Charles I. Junkin",M,,
"Brooks_CJ1","Charles J. Brooks",M,,
"Dale_CJ","Charles J. Dale",M,,
"Hayes_CJ1","Charles J. Hayes",M,,
"CharlesJHendeeJenksPalmer","Charles J. Hendee, and Jenks, Palmer & Co.",U,,
"Jeffries_CJ1","Charles J. Jeffries",M,,
"Clark_CJL1","Charles J. L. Clark",M,,
"Levy_CJ","Charles J. Levy",U,,
"Matonti_CJ1","Charles J. Matonti",M,,
"Jeffreys_C1","Charles Jeffreys",M,,
"Jenkins_C1","Charles Jenkins",M,,
"Hopkins_CJ1","Charles Jerome Hopkins",M,,
"Miles_CJA1","Charles John Austin Miles",M,,
"Jones_C3","Charles Jones",M,,
"Langley_CK1","Charles K. Langley",M,,
"Murphy_CK1","Charles K. Murphy",M,,
"Kerr_C1","Charles Kerr",M,,
"Kinchin_C1","Charles Kinchin",M,,
"II_CK","Charles Kirby II",M,,
"Garvin_CL1","Charles L. Garvin",M,,
"Major_CL","Charles L. Major",M,,
"Noyes_C3","Charles L. Noyes",M,,
"Wright_CL1","Charles L. Wright",M,,
"Ziegler_C","Charles L. Ziegler",M,,
"Lyttle_C","Charles Lyttle",U,,
"Alexander_CM4","Charles M. Alexander",M,,
"Alexander_CM5","Charles M. Alexander",F,,
"Alexander_CMC1","Charles M. Alexander",M,,
"Davis_CM1","Charles M. Davis",M,,
"Dennis_CM1","Charles M. Dennis",M,,
"Dillmore_CM1","Charles M. Dillmore",M,,
"Howard_CM1","Charles M. Howard",M,,
"Hughey_CM1","Charles M. Hughey",M,,
"Pennington_CM1","Charles M. Pennington",M,,
"Sheldon_CM1","Charles M. Sheldon",M,,
"Weaver_CM1","Charles M. Weaver",M,,
"Mackay_C1","Charles Mackay",M,,
"Marsh_C1","Charles Marsh",M,,
"McKay_C1","Charles McKay",M,,
"McMillan_C1","Charles McMillan",M,,
"McNeese_C1","Charles McNeese",M,,
"Melville_C1","Charles Melville",M,,
"Millhuff_C","Charles Millhuff",M,,
"Missing_C1","Charles Missing",M,,
"Monday_C1","Charles Monday",M,,
"Murdock_C1","Charles Murdock",M,,
"Cook_CO1","Charles O. Cook",M,,
"Farnham_CO1","Charles O. Farnham",M,,
"Hogan_CO1","Charles O. Hogan",M,,
"Kiser_CO1","Charles O. Kiser",M,,
"Nance_CO1","Charles O. Nance",M,,
"Wright_CO3","Charles O. Wright",M,,
"Palm_C1","Charles Palm",M,,
"Parsons_C1","Charles Parsons",M,,
"Peaker_C","Charles Peaker, 1899-",M,,
"Philpot_C1","Charles Philpot",M,,
"Pleasant_C1","Charles Pleasant",M,,
"Brown_CR1","Charles R. Brown",M,,
"Illick_CR1","Charles R. Illick",M,,
"Matthews_CR1","Charles R. Matthews",M,,
"CharlesRScovilleMusicPublisher1","Charles R. Scoville Music Publisher",U,,
"Wood_CR1","Charles R. Wood",M,,
"Woods_CR1","Charles R. Woods",M,,
"CharlesReignScoville1","Charles Reign Scoville",M,,
"Scoville_CR5","Charles Reign Scoville",M,,
"CharlesReignScovillePubCo1","Charles Reign Scoville Pub. Co.",U,,
"Roads_C1","Charles Roads",M,,
"Rogers_C1","Charles Rogers",M,,
"Ryde_C1","Charles Ryde",M,,
"Bourns_CS2","Charles S. Bourns",M,,
"Bourns_CS3","Charles S. Bourns",F,,
"Brown_CS1","Charles S. Brown",M,,
"Eisenbrey_CS1","Charles S. Eisenbrey",F,,
"CharlesSMcBride1","Charles S. McBride",M,,
"McCuistion_CS1","Charles S. McCuistion",M,,
"Mills_C","Charles S. Mills",M,,
"Newhall_C","Charles S. Newhall, 1842-1935",M,,
"Richardson_CS1","Charles S. Richardson",M,,
"Stevens_CS1","Charles S. Stevens",M,,
"CharlesScribnerCo1","Charles Scribner & Co.",U,,
"Horne_CS1","Charles Silvester Horne",M,,
"Slatter_C1","Charles Slatter",M,,
"Sloan_C1","Charles Sloan",M,,
"Sloman_C1","Charles Sloman",M,,
"Southgate_C3","Charles Southgate",M,,
"Sprague_C2","Charles Sprague",M,,
"Sprague_C3","Charles Sprague",M,,
"Stanley_C1","Charles Stanley",M,,
"Stephenson_C1","Charles Stephenson",M,,
"Alexander_CT1","Charles T. Alexander",M,,
"Bailey_CT1","Charles T. Bailey",M,,
"Jones_CT1","Charles T. Jones",M,,
"Owens_CT1","Charles T. Owens",M,,
"Paul_CT1","Charles T. Paul",M,,
"Astley_CT1","Charles Tamberlane Astley, b. 1825",U,,
"Ives_CT3","Charles Taylor Ives",M,,
"Teller_C1","Charles Teller",M,,
"Thatcher_C","Charles Thatcher",M,,
"Ambrester_CW1","Charles W. Ambrester",M,,
"Barnes_CW1","Charles W. Barnes",,,
"Collinge_CW3","Charles W. Collinge",M,,
"Dennison_CW1","Charles W. Dennison",M,,
"Driskell_CW1","Charles W. Driskell",M,,
"Hubner_CW1","Charles W. Hubner",M,,
"Leland_CW1","Charles W. Leland",M,,
"McCoy_CW1","Charles W. McCoy",M,,
"McCrossan_CW1","Charles W. McCrossan",M,,
"Pearson_CW1","Charles W. Pearson",M,,
"Penrose_CW1","Charles W. Penrose",M,,
"CharlesQuickTheLeightonPublica1","Charles W. Quick",,,
"CharlesWSargent1","Charles W. Sargent",M,,
"Turner_CW1","Charles W. Turner",M,,
"Vaughan_CW1","Charles W. Vaughan",M,,
"Watson_CW1","Charles W. Watson",M,,
"Fletcher_CW1","Charles Wesley Fletcher",M,,
"Whitehead_C3","Charles Whitehead",M,,
"Williams_Charles","Charles Williams",M,,
"Williams_CC3","Charlie C. Williams",,,
"Cain_C1","Charlie Cain",,,
"Clark_C3","Charlie Clark",,,
"CharlieDTillman1","Charlie D. Tillman",,,
"CharlieDTillmanCo1","Charlie D. Tillman Co.",U,,
"Hall_C","Charlie Hall",M,,
"LeBlanc_Charlie","Charlie LeBlanc",M,,
"Short_C1","Charlie Short",,,
"Sinclair_C","Charlie Sinclair",M,,
"CharlieTillmanSongBookCo1","Charlie Tillman Song Book Co.",U,,
"Charlie_SW","Charlie W. Shedd",,,
"Yandell_C1","Charlie Yandell",,,
"Charlotte1","Charlotte",,,
"Abbey_C1","Charlotte Abbey",F,,
"Raney_CA1","Charlotte Archer Raney",,,
"Merritt_CB1","Charlotte B. Merritt",F,,
"Burelison_C1","Charlotte Burelison",F,,
"Arnold_CE1","Charlotte E. Arnold",F,,
"Recke_CEC1","Charlotte Elisabetha C. Recke",F,,
"Eliott_C1","Charlotte Elliott",,,
"Homer_CG","Charlotte G. Homer",U,,
"Shirey_HG1","Charlotte G. Homer",,,
"Houser_CG1","Charlotte G. Houser",F,,
"Gillespie_C1","Charlotte Gillespie",F,,
"Gunzler_Charlotte","Charlotte Günzler",U,,
"Haskins_C1","Charlotte Haskins",F,,
"Homer_C3","Charlotte Homer",F,,
"Ford_CI1","Charlotte Irene Ford",F,,
"Larsen_C","Charlotte Larsen",F,,
"McCrossan_C1","Charlotte McCrossan",F,,
"Packard_C1","Charlotte Mellen Packard",F,,
"Packard_CM3","Charlotte Mellen Packard",F,,
"Mitchell_C","Charlotte Mitchell",F,,
"Murray_C3","Charlotte Murray",F,,
"Noel_C2","Charlotte Noel",F,,
"Richardson_C1","Charlotte Richardson",F,,
"Sanger_C1","Charlotte Sanger",F,,
"Tate_C1","Charlotte Tate",F,,
"Tucker_CM1","Charlotte Tucker",,,
"Bechter_CA","Chas A. Bechter",M,,
"McHomer_CB1","Chas. B. McHomer",M,,
"Barker_CC1","Chas. C. Barker",M,,
"Dungan_C","Chas. Dungan",M,,
"Pond_CE4","Chas. E. Pond",M,,
"Prior_CE3","Chas. Edw. Prior",,,
"Geesey_C1","Chas. Geesey",,,
"CHGabriel1","Chas. H. Gabriel",U,,
"Reynolds_CH1","Chas. H. Reynolds",M,,
"ChasHWynne1","Chas. H. Wynne",,,
"Howells_C","Chas. Howells",M,,
"Morton_C1","Chas. Morton",M,,
"Norton_C6","Chas. Norton",M,,
"Scoville_CR3","Chas. Reign Scoville",,,
"Sturtevant_C1","Chas. Sturtevant",M,,
"Pearson_FW1","Chas. W. Pearson",,,
"Chase1","Chase",,,
"ChaseHall1","Chase & Hall",,,
"ChatauquaCenturyPress1","Chatauqua Century Press",U,,
"Chatham","Chatham",U,,
"Chatterton_T1","Chatterton",,,
"Dix_C","Chatterton Dix",U,,
"Piety_CR1","Chauncey R. Piety",,,
"ChautauquaSundaySchoolAssembly1","Chautauqua Sunday School Assembly",,,
"Cheater1","Cheater",,,
"yang_CC","Chen-Chang Yang",U,,
"Fan_C1","Cheng-ta Fan",,,
"Vang_CL","Cher Lue Vang",M,,
"Keaggy_Cheri","Cheri Keaggy",F,,
"Thomas_C1","Cheryl Thomas",F,,
"Bray_C1","Chesley Bray",,,
"Pond_CE5","Chester E. Pond",,,
"Estes_C1","Chester Estes",,,
"Arnt_CS1","Chester S. Arnt",,,
"Powers_C1","Chet Powers",,,
"Liang_C","Chi-fang Liang",,,
"Ni_ChiPi","Chi-pi Ni",U,,
"ChicagoGospelTabernacle1","Chicago Gospel Tabernacle",,,
"ChicagoMusicCo1","Chicago Music Co.",U,,
"ChildEvangelismFellowship1","Child Evangelism Fellowship",,,
"Chilson1","Chilson",,,
"Yang_C","Ching-chiu Yang",,,
"Andrus_C1","Chip Andrus",M,,
"Chisholm1","Chisholm",,,
"Chislon1","Chislon",,,
"Chun_CK","Chong Keun Chun",U,,
"ChordPubCo1","Chord Pub. Co.",U,,
"Meister_CGL1","Chr. G. L. Meister",,,
"Rall_CG1","Chr. Gottlieb Rall",,,
"Nonne_C1","Chr. Nonne",,,
"Pressovius_C1","Chr. Pressovius",,,
"Silene_C1","Chr. Silene",,,
"Bowater_Chris","Chris Bowater",M,,
"Chastain_C1","Chris Chastain",,,
"Christensen_C","Chris Christensen",M,,
"Christian_C1","Chris Christian",,,
"Falson_C","Chris Falson",M,,
"Goodbrand_C1","Chris Goodbrand",,,
"Machen_C","Chris Machen",M,,
"Morash_C","Chris Morash",M,,
"Porteous_Chris","Chris Porteous",,,
"rolinson_c","Chris Rolinson (b. 1958)",U,,
"Vincent_Chris","Chris Vincent",U,,
"Miner_C","Chrisopher Miner",M,,
"ChristforAmerica1","Christ for America",,,
"Tietz_CF1","Christ. Friedr. Tietz",M,,
"Lorch_C1","Christ. Lorch",,,
"Liessner_C1","Christel Liessner",,,
"Christensen1","Christensen",,,
"Dann_CA1","Christian Adam Dann",,,
"ChristianAdvocatePubCo1","Christian Advocate Pub. Co.",U,,
"ChristianAlliancePubCo1","Christian Alliance Pub. Co.",U,,
"ChristianAssembly1","Christian Assembly",U,,
"ChristianatHomePubCo1","Christian at Home Pub. Co.",U,,
"Baehr_CA1","Christian August Baehr",,,
"Anson_CB1","Christian B. Anson",,,
"Barth_C5","Christian Barth",,,
"ChristianBoardofPublication1","Christian Board of Publication",U,,
"Brehme_C1","Christian Brehme",,,
"ChristianBrothers1","Christian Brothers",U,,
"TheChristianBrothers1","Christian Brothers",U,,
"ChristianCenturyPress1","Christian Century Press",U,,
"ChristianEducationPress1","Christian Education Press",U,,
"Unger_CF1","Christian Friedrich Unger",,,
"Barth_CG1","Christian G. Barth",,,
"ChristianGeneralBookAssociatio1","Christian General Book Association",U,,
"Kern_CG4","Christian Gottlieb Kern",,,
"ChristianHerald1","Christian Herald",U,,
"ChristianHeraldOffice1","Christian Herald Office",U,,
"Herr_C1","Christian Herr",,,
"ChristianHymnBookCommission1","Christian Hymn-Book Commission",U,,
"ChristianHymnaryPublishers1","Christian Hymnary Publishers",U,,
"Tamaela_CI","Christian I. Tamaela",M,,
"Koitsch_CJ1","Christian Jakob Koitsch",,,
"Kortholt_C1","Christian Kortholt",,,
"Lahusen_CL","Christian L. Lahusen",U,,
"ChristianLaymensTentEvangelism1","Christian Laymen's Tent Evangelism",U,,
"Brau_CL1","Christian Ludwig Brau",,,
"Scheidt_CL4","Christian Ludwig Scheidt",,,
"Metz_C1","Christian Metz",,,
"Morgenstern_C1","Christian Morgenstern",,,
"ChristianMusicPress1","Christian Music Press",U,,
"Nysewander_C3","Christian Nysewander",,,
"Pfeifer_C1","Christian Pfeifer",,,
"Porsch_C1","Christian Porsch",,,
"ChristianPubCo1","Christian Pub. Co.",U,,
"ChristianPublicationAssociatio1","Christian Publication Association",U,,
"ChristianPublications1","Christian Publications",U,,
"ChristianPublicationsInc1","Christian Publications, Inc.",U,,
"ChristianPublishingAssociation1","Christian Publishing Association",U,,
"Saebler_C","Christian Saebler",M,,
"Schmidt_C1","Christian Schmidt",M,,
"ChristianSciencePublishingSoci1","Christian Science Publishing Society",U,,
"Staebler_C1","Christian Staebler",,,
"ChristianUnionHeraldPublishing1","Christian Union Herald Publishing Co.",U,,
"ChristianUnionPrintingandPubli1","Christian Union Printing and Publishing As",U,,
"ChristianUnityPress1","Christian Unity Press",U,,
"Weise_C1","Christian Weise",,,
"ChristianWitnessCo1","Christian Witness Co.",U,,
"Bruenerin_C1","Christina Bruenerin",,,
"MecklenburgSchwerin_C1","Christina von Mecklenburg-Schwerin",,,
"Christine1","Christine",,,
"Beveridge_CS1","Christine S. Beveridge",F,,
"Curtis_CT1","Christine Turner Curtis",F,,
"VanDyke_C1","Christine Van Dyke",F,,
"ChristlicheCentralBuchhandlung1","Christliche Central-Buchhandlung",,,
"Bauman_C1","Christof Bauman",,,
"Bisel_C1","Christof Bisel",,,
"Scheffman_C1","Christof Scheffman",,,
"Schweher_C1","Christof Schweher",,,
"Anton_C","Christoph Anton, -1658",U,,
"Blumhardt_C1","Christoph Blumhardt, 1842-1919",,,
"Hohlfeldt_CC1","Christoph Christian Hohlfeldt",,,
"Fischer_C3","Christoph Fischer",,,
"Knoll_C3","Christoph Knoll",,,
"Loch_C1","Christoph Loch",,,
"Pfeiffer_C1","Christoph Pfeiffer",,,
"ChristophSauer1","Christoph Sauer",,,
"ChristophSaur1","Christoph Saur",,,
"Saur_C1","Christoph Saur",,,
"Soell_C1","Christoph Soell",,,
"Schmid_JC1","Christoph von Schmid (1768-1854)",,,
"Christopher","Christopher",M,,
"Miles_CC1","Christopher C. Miles",,,
"Stafford_CC1","Christopher C. Stafford",,,
"cheung_c","Christopher Cheung",M,,
"Collins_CD","Christopher D. Collins",M,,
"Dock_C1","Christopher Dock",,,
"Willing_CE","Christopher Edwin Willing",M,,
"Herrmann_CF","Christopher F. Herrmann",U,,
"Harvey_C3","Christopher Harvey",,,
"Heckert_C1","Christopher Heckert",M,,
"Pitt_C1","Christopher Pitt",,,
"Praetorious_C1","Christopher Praetorious",,,
"Redmond_C","Christopher Redmond",M,,
"Sower_C1","Christopher Sower",,,
"Willcock_Christopher","Christopher Willcock",M,,
"Girard_C","Chuck Girard",M,,
"Zulker_C1","Chuck Zulker",,,
"Che_CH","Chun Hoon Che",U,,
"Kim_CS","Chung Soo Kim",U,,
"Church1","Church",,,
"ChurchSundaySchoolMusicPubCo1","Church & S. S. Music Pub.Co.",U,,
"Church_E","Church of England",,,
"Church_ESSI","Church of England Sunday School Institute",,,
"ChurchofGodinChristMennonite1","Church of God in Christ, Mennonite",,,
"ChurchofJesusChrist1","Church of Jesus Christ",,,
"ChurchofJesusChristofLatterDay1","Church of Jesus Christ of Latter Day Saints",,,
"Church_SLTEPP","Church of St. Luke and The Epiphany (Philadelphia, Pa.)",,,
"ChurchoftheEternalSon1","Church of the Eternal Son",,,
"Church_UBC","Church of the United Brethren in Christ (1800-1889)",U,,
"ChurchPensionFund1","Church Pension Fund",,,
"ChurchSchoolHymnalPubCo1","Church School Hymnal Pub. Co.",U,,
"ChurchmensPress1","Churchmen's Press",U,,
"Berry_C","Cindy Berry",F,,
"Lang_C","Cindy Lang",F,,
"Rigos_C","Cirilo Rigos",U,,
"Flint_C1","Clair Flint",,,
"Kelly_CB1","Claire B. Kelly",,,
"Chapman_C1","Claire Chapman",,,
"Le_CF1","Claire F. Le",,,
"Kromminga_C","Claire Kromminga",F,,
"Summer_C1","Claire Summer",,,
"Sumner_C7","Claire Sumner",,,
"Ward_C4","Claire Ward",,,
"DeBenoit_CL1","Claire-Lise DeBenoit",,,
"Rossiter_CA1","Clara A. Rossiter",F,,
"Mays_CB1","Clara B. Mays",F,,
"Birdwell_C1","Clara Birdwell",F,,
"Bridwell_C1","Clara Bridwell",F,,
"Cole_C3","Clara Cole",F,,
"DeLaVerite_C1","Clara De La Verite",,,
"Breese_CE1","Clara E. Breese",F,,
"Brewer_CE1","Clara E. Brewer",F,,
"Putnam_CE1","Clara E. Putnam",F,,
"Stillings_CG1","Clara Groth Stillings",F,,
"Denton_CJ1","Clara J. Denton",F,,
"Eager_CLS1","Clara L. S. Eager",F,,
"Shattuck_CL1","Clara L. Shattuck",F,,
"Stillman_CL1","Clara L. Stillman",,,
"Burnham_CL1","Clara Louise Burnham",F,,
"Brooke_CM1","Clara M. Brooke",F,,
"Brooks_CM","Clara M. Brooks",F,,
"Kemler_CM1","Clara M. Kemler",F,,
"Pettengill_C1","Clara Pettengill",F,,
"Porter_C1","Clara Porter",F,,
"Raymer_C1","Clara Raymer",F,,
"Smith_C8","Clara Smith",F,,
"Henry_CT3","Clara T. Henry",F,,
"Titus_C","Clara Titus",F,,
"Writer_C1","Clara Writer",F,,
"Clare1","Clare",,,
"Blashfield_CB1","Clare B. Blashfield",,,
"Choate_CE1","Clare Elizabeth Choate",,,
"Giffin_C1","Clare Giffin",,,
"Brook_CM1","Clare M. Brook",,,
"Johnson_CA1","Clarence A. Johnson",,,
"Trull_CA1","Clarence A. Trull",,,
"Todd_CC","Clarence C. Todd",,,
"Flynn_CE1","Clarence E. Flynn",,,
"Hunter_CE","Clarence E. Hunter",M,,
"Hearron_CJ1","Clarence J. Hearron",,,
"Rivers_CJ1","Clarence J. Rivers",,,
"Swink_CJ1","Clarence J. Swink",,,
"Kohlmann_C","Clarence Kohlmann",M,,
"Seamans_CM3","Clarence M. Seamans",,,
"Ganus_CP2","Clarence Powell Ganus",,,
"Steele_CT3","Clarence T. Steele, 1860-",M,,
"Jones_CW3","Clarence W. Jones",,,
"ClarionPrintingCo1","Clarion Printing Co.",U,,
"Spencer_CH1","Clarissa H. Spencer",,,
"Clark1","Clark",,,
"ClarkMaynard1","Clark & Maynard",,,
"ClarkRaser1","Clark & Raser",,,
"ClarkandHunt","Clark and Hunt",U,,
"Mobley_C1","Clark Mobley",,,
"ClarkAustinSmith1","Clark, Austin & Smith",,,
"Clarke1","Clarke",,,
"Reaves_C1","Clarkie Reaves",,,
"Clarks_","Clarks",,,
"Patrick_CE1","Claud E. Patrick",,,
"Sharpe_CA1","Claude A. Sharpe",,,
"Walker_CA1","Claude A. Walker",,,
"Brady_CC1","Claude C. Brady",,,
"Frayse_C2","Claude Frayseé",M,,
"Arnold_CG1","Claude G. Arnold",,,
"Goodman_C3","Claude Goodman",,,
"Bottoms_CH3","Claude H. Bottoms",,,
"Center_CH1","Claude H. Center",,,
"Littleton_C1","Claude Littleton",,,
"Gamus_CP1","Claude P. Gamus",,,
"Ganus_CP3","Claude P. Ganus",,,
"Genus_CP1","Claude P. Genus",,,
"Ramsey_C1","Claude Ramsey",,,
"Rozier_C1","Claude Rozier",,,
"Philleo_CW1","Claude W. Philleo",,,
"Ferrin_CM1","Claudia May Ferrin",,,
"McConnell_C1","Claudia McConnell",,,
"Mamertus_C1","Claudianus Mamertus",,,
"Heald_C","Claudine Heald",F,,
"Chilton_C1","Claudius Chilton",,,
"Chilton_CL2","Claudius L. Chilton",,,
"Chilton_CL3","Claudius Lysias Chilton",,,
"ClaudiusLysiasChilton1","Claudius Lysias Chilton",,,
"Felbinger_C1","Claus Felbinger",,,
"ClaxtonRemsenHaffelfinger1","Claxton, Remsen & Haffelfinger",,,
"ClaxtonRemsonHaffelfinger1","Claxton, Remson & Haffelfinger",,,
"Clayes1","Clayes",,,
"Lein_CD","Clayton D. Lein",M,,
"ClaytonFSummy1","Clayton F. Summy",,,
"ClaytonFSummyCo1","Clayton F. Summy Co.",U,,
"Schmit_CJ","Clayton J. Schmit",M,,
"Erb_CP1","Clayton P. Erb",,,
